,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
UST,8.084009395800562,-1.480573760352673,0.7652964797920986,-1.934640756161439,0.05303439503492111,0.617062353041447
HS3ST4,72.86140248388864,-0.9469027141239124,0.48902567307583983,-1.9363047100741138,0.05283039227187046,0.617062353041447
UQCRB,9.89478411643626,-1.3166868835586112,0.6831716784144591,-1.9273147953299932,0.05394041084915413,0.6192359165482895
ATP8B4,45.15459845382893,-0.8916120618234737,0.4619480145936767,-1.930113418947636,0.05359278613452619,0.6192359165482895
ARMC9,28.07715952501515,1.073198122676563,0.5586278615866364,1.9211324684530133,0.054715009213567666,0.6198634596431811
NRIP1,9.657412983200954,-1.359726796295551,0.7076617365865489,-1.921436084497488,0.054676753003044365,0.6198634596431811
CNBP,6.934399364348505,-1.5818351808408853,0.8246630725139447,-1.918159347209205,0.05509080919379355,0.6200416564164215
PHC2,17.72871588730385,1.0635946473051943,0.5564024788132634,1.911556270514301,0.05593313279348622,0.625434121236255
FTH1,105.50829126606787,-0.8520450520745072,0.4469449495372037,-1.9063758365695167,0.05660146142247676,0.6288239778677741
A2M,40.59507519752559,-1.149794671510783,0.6058837806725729,-1.897714888875935,0.05773365016353469,0.6372906768051714
BCL6,6.706682838434655,1.7139219849294502,0.9056944023275061,1.8923844295878542,0.05843977905980403,0.640976430197341
USP53,19.638236352562938,-1.202618453209689,0.6380536258818461,-1.8848234763144944,0.05945367430622564,0.6479697921222819
BST2,7.19770011058754,1.5152346374858667,0.8053276079535064,1.8815133400633957,0.059902122342687346,0.6487512872585385
PADI2,20.921382045128244,-1.3028250915952522,0.6979973042530452,-1.8665188012286917,0.06196881611677023,0.6669393834567395
TUBA1B,17.890908370667944,1.1042470805925233,0.5933357631701227,1.8610829637045,0.06273246164576358,0.6709645897764279
SLC9A9,74.22736762178832,-0.8296527945981329,0.44697675652429747,-1.8561430376146042,0.06343317272603231,0.6725143127676828
MAP3K4,9.208112585587905,1.3723560341052508,0.7408213992741514,1.8524789314264816,0.06395708020644444,0.6725143127676828
ADGRG1,17.33853836758489,1.0679112378189284,0.5766761500515142,1.851838744715786,0.06404898216835074,0.6725143127676828
SRSF5,17.57557398936797,-1.044111456634024,0.5682425609029114,-1.8374397281593597,0.06614500646164506,0.6876217281349427
UBC,25.686117485617473,-1.1752077684800482,0.6399234112018249,-1.8364819100350125,0.0662864151396054,0.6876217281349427
CLTC,9.092499349970627,1.24791346732959,0.6820274732231734,1.8297114358635915,0.0672930999576347,0.693884539682916
RPSA,12.571172317992156,1.232298775944687,0.6775507020076688,1.81875507219346,0.06894880554116976,0.6974211435929198
RPL37A,15.74946012491543,1.1954222556586966,0.6579820347983365,1.8168007520525677,0.0692476276381944,0.6974211435929198
NFIA,20.40342751570836,-0.9523617354347842,0.52260797081923,-1.822325315746487,0.06840563916641133,0.6974211435929198
AIG1,11.544009923234213,-1.2538874847687644,0.6912802999356875,-1.8138626037591674,0.06969888135772338,0.6974211435929198
RPS27,6.781459808764557,1.5647509565677507,0.8633504445181115,1.8124169235137575,0.06992179984866216,0.6974211435929198
PLD1,8.984859806324373,-1.2806359147069637,0.7069544238677147,-1.8114829916484068,0.07006611953633864,0.6974211435929198
DNAJB2,12.121394801402895,1.5647815246184533,0.8655297994635556,1.8078886776495566,0.07062382829761725,0.6989323697040052
SORL1,67.4001590579407,-0.7854718400410434,0.4378863626455472,-1.7937800923863294,0.07284827565276172,0.7006207701742136
PTPN12,7.394580608973203,1.2925041660172438,0.7196798619700828,1.795943216306049,0.07250354837115607,0.7006207701742136
DOCK8,85.95046387246089,-0.8478610530371943,0.4703809576843382,-1.802498675140192,0.07146698295876952,0.7006207701742136
